id,title,route,color_mode,component,selector,baseline_url,candidate_url,key_deltas,likely_css_files,baseline_css_sources,candidate_css_sources,suggested_patch_confidence,suggested_css_selector,suggested_declarations,baseline_xpath,baseline_html_snippet,candidate_xpath,candidate_html_snippet,evidence_baseline,evidence_candidate
"138","Admin Theme (dark + light) Theme Settings (Gin vs Default Admin) - Toolbar Structure Toggle Button style regression vs Drupal 11 Gin","Theme Settings (Gin vs Default Admin)","dark + light","Toolbar Structure Toggle Button","button.toolbar-link.toolbar-link--system-admin-structure","http://drupal-11.3.10.ddev.site/admin/appearance/settings/gin","http://drupal-12-git.ddev.site:8080/admin/appearance/settings/default_admin","light: fontSize: -100.0% | lineHeight: -100.0% | paddingY: -100.0% | paddingX: -100.0% | width: -100.0% | height: -100.0% | count: -1 (-100.0%) | dark: fontSize: -100.0% | lineHeight: -100.0% | paddingY: -100.0% | paddingX: -100.0% | width: -100.0% | height: -100.0% | count: -1 (-100.0%)","unknown","http://drupal-11.3.10.ddev.site/sites/default/files/css/css_ZSWPcqw2uJ8TwO2JSDqVaNnG8j1lsv-5GNaHe27pT6c.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_b7OQ0Fxjq0mPGm0NV_LIB7SqWH4oT-h6JoKROIUWUs8.css","","","","","/html[1]/body[1]/aside[1]/nav[1]/div[4]/ul[1]/li[1]/button[1]","<button class=""toolbar-link toolbar-link--has-icon toolbar-link--system-admin-structure""> <span class=""toolbar-link__action"">Extend</span> <span class=""toolbar-link__label"">Structure</span> </button>","","","baseline/theme-settings__contrast-and-descriptions__light__toolbar-structure-toggle.png",""
"139","Admin Theme (dark + light) Block Content Types - Button style regression vs Drupal 11 Gin","Block Content Types","dark + light","Button","button, input[type=""submit""], .button","http://drupal-11.3.10.ddev.site/admin/structure/block-content","http://drupal-12-git.ddev.site:8080/admin/structure/block-content","light: lineHeight: -5.1% | paddingY: 25.0% | paddingX: 33.7% | width: 15.4% | height: 10.2% | dark: lineHeight: -5.1% | paddingY: 25.0% | paddingX: 33.7% | width: 15.4% | height: 10.2%","http://drupal-git.ddev.site:8080/sites/default/files/css/css_SFzWad-OcQFszXrSs-4RuPgtLO8pLHTFFRrHqGeMGXU.css | http://drupal-git.ddev.site:8080/sites/default/files/css/css_TwkthHK5fMOLDBR92pYhSmHj4w5qy3QrqmDOnh7ZvMU.css","http://drupal-11.3.10.ddev.site/sites/default/files/css/css_Ji_ga5AK23Vpj4PsiOndE4LI-G_JA3DXVG2nn8fUpzQ.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_jCbHPfzUcPdgQs_29JjfWM9gg6XXE2s20hWDS4A23gk.css","http://drupal-git.ddev.site:8080/sites/default/files/css/css_SFzWad-OcQFszXrSs-4RuPgtLO8pLHTFFRrHqGeMGXU.css | http://drupal-git.ddev.site:8080/sites/default/files/css/css_TwkthHK5fMOLDBR92pYhSmHj4w5qy3QrqmDOnh7ZvMU.css","high","button, input, optgroup, select, textarea","line-height: 16.9px; /* current ~16px */ | padding-block: 16px; /* current ~20px */ | padding-inline: 20.6px; /* current ~27.5px */ | min-height: 36.3px; /* current ~40px */","/html[1]/body[1]/aside[1]/nav[1]/div[2]/ul[1]/li[1]/button[1]","<button class=""toolbar-link toolbar-link--has-icon toolbar-link--create""> <span class=""toolbar-link__action"">Extend</span> <span class=""toolbar-link__label"">Create</span> </button>","/html[1]/body[1]/aside[1]/nav[1]/div[1]/div[2]/ul[1]/li[1]/button[1]","<button aria-expanded=""false"" aria-controls=""navigation-link--navigationcreate-1716402096"" data-toolbar-popover-control="""" data-has-safe-triangle="""" data-component-id=""navigation:toolbar-button"" data-index-text=""c"" data-icon-text=""Cr"" class=""toolbar-button toolbar-button--icon--navigation-create toolbar-button--expand--side toolbar-button--collapsible toolbar-popover__control"" data-once=""safe-triangle""> <svg width=""20"" height=""20"" viewBox=""0 0 24 24"" fill=""none"" class=""toolbar-button__icon"" aria-hidden=""true""> <path d=""M12 2.25C10.0716 2.25 8.18657 2.82183 6.58319 3.89317C4.97982 4.96452 3.73013 6.48726 2.99218 8.26884C2.25422 10.0504 2.06114 12.0108 2.43735 13.9021C2.81355 15.7934 3.74215 17.5307 5.10571 18.8943C6.46928 20.2579 8.20656 21.1865 10.0979 21.5627C11.9892 21.9389 13.9496 21.74","baseline/block-content__default__light__button.png","candidate/block-content__default__light__button.png"
"140","Admin Theme (dark + light) Block Content Types - Dropbutton Toggle Button style regression vs Drupal 11 Gin","Block Content Types","dark + light","Dropbutton Toggle Button",".dropbutton-wrapper .dropbutton__toggle, .dropbutton-toggle button.dropbutton__toggle","http://drupal-11.3.10.ddev.site/admin/structure/block-content","http://drupal-12-git.ddev.site:8080/admin/structure/block-content","light: fontSize: -12.5% | dark: fontSize: -12.5%","core/themes/default_admin/css/components/dropbutton.css | core/themes/default_admin/css/components/dropbutton.pcss.css","http://drupal-11.3.10.ddev.site/sites/default/files/css/css_Ji_ga5AK23Vpj4PsiOndE4LI-G_JA3DXVG2nn8fUpzQ.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_jCbHPfzUcPdgQs_29JjfWM9gg6XXE2s20hWDS4A23gk.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_92ot4r8VwzMCzBRreiG8ryjZuwyROzI88VVjL7S8YzY.css","http://drupal-git.ddev.site:8080/sites/default/files/css/css_SFzWad-OcQFszXrSs-4RuPgtLO8pLHTFFRrHqGeMGXU.css | http://drupal-git.ddev.site:8080/sites/default/files/css/css_TwkthHK5fMOLDBR92pYhSmHj4w5qy3QrqmDOnh7ZvMU.css","","","","/html[1]/body[1]/div[2]/div[5]/main[1]/div[4]/div[1]/div[1]/div[1]/table[1]/tbody[1]/tr[1]/td[3]/div[1]/div[1]/ul[1]/li[2]/button[1]","<button type=""button"" class=""dropbutton__toggle""><span class=""visually-hidden"">List additional actions</span></button>","/html[1]/body[1]/div[4]/div[2]/main[1]/div[4]/div[1]/div[1]/div[1]/table[1]/tbody[1]/tr[1]/td[3]/div[1]/div[1]/ul[1]/li[2]/button[1]","<button type=""button"" class=""dropbutton__toggle""><span class=""visually-hidden"">List additional actions</span></button>","",""
"141","Admin Theme (dark + light) Block Content Types - Dropbutton Secondary Actions List style regression vs Drupal 11 Gin","Block Content Types","dark + light","Dropbutton Secondary Actions List",".dropbutton-wrapper .dropbutton__items","http://drupal-11.3.10.ddev.site/admin/structure/block-content","http://drupal-12-git.ddev.site:8080/admin/structure/block-content","light: width: -11.1% | dark: width: -11.1%","http://drupal-git.ddev.site:8080/sites/default/files/css/css_TwkthHK5fMOLDBR92pYhSmHj4w5qy3QrqmDOnh7ZvMU.css","http://drupal-11.3.10.ddev.site/sites/default/files/css/css_jCbHPfzUcPdgQs_29JjfWM9gg6XXE2s20hWDS4A23gk.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_92ot4r8VwzMCzBRreiG8ryjZuwyROzI88VVjL7S8YzY.css","http://drupal-git.ddev.site:8080/sites/default/files/css/css_TwkthHK5fMOLDBR92pYhSmHj4w5qy3QrqmDOnh7ZvMU.css","","","","/html[1]/body[1]/div[2]/div[5]/main[1]/div[4]/div[1]/div[1]/div[1]/table[1]/tbody[1]/tr[1]/td[3]/div[1]/div[1]/ul[1]/li[3]/ul[1]","<ul class=""dropbutton__items"" style=""position: absolute; overflow-y: auto; top: 100%; bottom: auto; max-height: 736px;""> <li class=""manage-form-display dropbutton__item dropbutton-action secondary-action""><a href=""/admin/structure/block-content/manage/basic/form-display"">Manage form display</a></li> <li class=""manage-display dropbutton__item dropbutton-action secondary-action""><a href=""/admin/structure/block-content/manage/basic/display"">Manage display</a></li> <li class=""edit dropbutton__item dropbutton-action secondary-action""><a href=""/admin/structure/block-content/manage/basic?destination=/admin/structure/block-content"" aria-label=""Edit Basic block"">Edit</a></li> <li class=""manage-permissions dropbutton__item dropbutton-action secondary-action""><a href=""/admin/structure/block-content/m","/html[1]/body[1]/div[4]/div[2]/main[1]/div[4]/div[1]/div[1]/div[1]/table[1]/tbody[1]/tr[1]/td[3]/div[1]/div[1]/ul[1]/li[3]/ul[1]","<ul class=""dropbutton__items"" style=""position: fixed; left: 1109.83px; right: auto; top: 251px;""> <li class=""manage-form-display dropbutton__item dropbutton-action secondary-action""><a href=""/admin/structure/block-content/manage/basic/form-display"">Manage form display</a></li> <li class=""manage-display dropbutton__item dropbutton-action secondary-action""><a href=""/admin/structure/block-content/manage/basic/display"">Manage display</a></li> <li class=""edit dropbutton__item dropbutton-action secondary-action""><a href=""/admin/structure/block-content/manage/basic?destination=/admin/structure/block-content"" aria-label=""Edit Basic block"">Edit</a></li> <li class=""manage-permissions dropbutton__item dropbutton-action secondary-action""><a href=""/admin/structure/block-content/manage/basic/permissions","baseline/block-content__default__light__dropbutton-secondary-list.png","candidate/block-content__default__light__dropbutton-secondary-list.png"
"142","Admin Theme (dark + light) Block Content Types - Toolbar Structure Toggle Button style regression vs Drupal 11 Gin","Block Content Types","dark + light","Toolbar Structure Toggle Button","button.toolbar-link.toolbar-link--system-admin-structure","http://drupal-11.3.10.ddev.site/admin/structure/block-content","http://drupal-12-git.ddev.site:8080/admin/structure/block-content","light: fontSize: -100.0% | lineHeight: -100.0% | paddingY: -100.0% | paddingX: -100.0% | width: -100.0% | height: -100.0% | count: -1 (-100.0%) | dark: fontSize: -100.0% | lineHeight: -100.0% | paddingY: -100.0% | paddingX: -100.0% | width: -100.0% | height: -100.0% | count: -1 (-100.0%)","unknown","http://drupal-11.3.10.ddev.site/sites/default/files/css/css_Ji_ga5AK23Vpj4PsiOndE4LI-G_JA3DXVG2nn8fUpzQ.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_jCbHPfzUcPdgQs_29JjfWM9gg6XXE2s20hWDS4A23gk.css","","","","","/html[1]/body[1]/aside[1]/nav[1]/div[4]/ul[1]/li[1]/button[1]","<button class=""toolbar-link toolbar-link--has-icon toolbar-link--system-admin-structure""> <span class=""toolbar-link__action"">Extend</span> <span class=""toolbar-link__label"">Structure</span> </button>","","","baseline/block-content__default__light__toolbar-structure-toggle.png",""
"143","Admin Theme (dark + light) People List - Button style regression vs Drupal 11 Gin","People List","dark + light","Button","button, input[type=""submit""], .button","http://drupal-11.3.10.ddev.site/admin/people","http://drupal-12-git.ddev.site:8080/admin/people","light: paddingY: 23.1% | paddingX: 34.1% | width: 28.5% | dark: paddingY: 23.1% | paddingX: 34.1% | width: 28.5%","http://drupal-git.ddev.site:8080/sites/default/files/css/css_VXGYFfzgLhgAI_x_aaiEDS39VwTBW5zhmbThW43RvU0.css | http://drupal-git.ddev.site:8080/sites/default/files/css/css_LSDC0mQSUYUe-MIxUavBq49SD8SI93myoZ4iAI6BEZk.css | http://drupal-git.ddev.site:8080/sites/default/files/css/css_nPckB4DV-RFbxCpBvH64vRhNH8eHAMk_bPZn679lykQ.css","http://drupal-11.3.10.ddev.site/sites/default/files/css/css_I_wMP6a5VAjGwdRogbfaEU2S3u0Jcfsm9GUJBhnA6B8.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_So8IHg9BfQ3KAuA47RAJ8vJcQkfNAFn1DaLla-6Py6o.css","http://drupal-git.ddev.site:8080/sites/default/files/css/css_VXGYFfzgLhgAI_x_aaiEDS39VwTBW5zhmbThW43RvU0.css | http://drupal-git.ddev.site:8080/sites/default/files/css/css_LSDC0mQSUYUe-MIxUavBq49SD8SI93myoZ4iAI6BEZk.css","","","","/html[1]/body[1]/aside[1]/nav[1]/div[2]/ul[1]/li[1]/button[1]","<button class=""toolbar-link toolbar-link--has-icon toolbar-link--create""> <span class=""toolbar-link__action"">Extend</span> <span class=""toolbar-link__label"">Create</span> </button>","/html[1]/body[1]/aside[1]/nav[1]/div[1]/div[2]/ul[1]/li[1]/button[1]","<button aria-expanded=""false"" aria-controls=""navigation-link--navigationcreate-1716402096"" data-toolbar-popover-control="""" data-has-safe-triangle="""" data-component-id=""navigation:toolbar-button"" data-index-text=""c"" data-icon-text=""Cr"" class=""toolbar-button toolbar-button--icon--navigation-create toolbar-button--expand--side toolbar-button--collapsible toolbar-popover__control"" data-once=""safe-triangle""> <svg width=""20"" height=""20"" viewBox=""0 0 24 24"" fill=""none"" class=""toolbar-button__icon"" aria-hidden=""true""> <path d=""M12 2.25C10.0716 2.25 8.18657 2.82183 6.58319 3.89317C4.97982 4.96452 3.73013 6.48726 2.99218 8.26884C2.25422 10.0504 2.06114 12.0108 2.43735 13.9021C2.81355 15.7934 3.74215 17.5307 5.10571 18.8943C6.46928 20.2579 8.20656 21.1865 10.0979 21.5627C11.9892 21.9389 13.9496 21.74","baseline/people-list__default__light__button.png","candidate/people-list__default__light__button.png"
"144","Admin Theme (dark + light) People List - Details Summary style regression vs Drupal 11 Gin","People List","dark + light","Details Summary","details > summary","http://drupal-11.3.10.ddev.site/admin/people","http://drupal-12-git.ddev.site:8080/admin/people","light: fontSize: -100.0% | lineHeight: -100.0% | paddingY: -100.0% | paddingX: -100.0% | width: -100.0% | height: -100.0% | count: -2 (-100.0%) | dark: fontSize: -100.0% | lineHeight: -100.0% | paddingY: -100.0% | paddingX: -100.0% | width: -100.0% | height: -100.0% | count: -1 (-100.0%)","unknown","http://drupal-11.3.10.ddev.site/sites/default/files/css/css_I_wMP6a5VAjGwdRogbfaEU2S3u0Jcfsm9GUJBhnA6B8.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_So8IHg9BfQ3KAuA47RAJ8vJcQkfNAFn1DaLla-6Py6o.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_92ot4r8VwzMCzBRreiG8ryjZuwyROzI88VVjL7S8YzY.css","","","","","/html[1]/body[1]/div[2]/div[5]/main[1]/div[2]/div[2]/div[1]/div[1]/div[2]/ul[1]/li[1]/details[1]/summary[1]","<summary><em class=""placeholder"">Deprecated function</em>: Using null as an array offset is deprecated, use an empty string instead in <em class=""placeholder"">Drupal\Core\Entity\ContentEntityBase-&gt;hasTranslation()</em> (line <em class=""placeholder"">984</em> of <em class=""placeholder"">core/lib/Drupal/Core/Entity/ContentEntityBase.php</em>).</summary>","","","baseline/people-list__default__light__details-summary.png",""
"145","Admin Theme (dark + light) People List - Form Label style regression vs Drupal 11 Gin","People List","dark + light","Form Label","label","http://drupal-11.3.10.ddev.site/admin/people","http://drupal-12-git.ddev.site:8080/admin/people","light: paddingX: 40.0% | width: 179.1% | height: -46.5% | count: -2 (-28.6%) | dark: paddingX: 40.0% | width: 179.1% | height: -46.5% | count: -2 (-28.6%)","core/themes/default_admin/css/components/form.css | core/themes/default_admin/css/components/form.pcss.css | core/themes/default_admin/css/components/tables.css | core/themes/default_admin/css/components/tables.pcss.css","http://drupal-11.3.10.ddev.site/sites/default/files/css/css_So8IHg9BfQ3KAuA47RAJ8vJcQkfNAFn1DaLla-6Py6o.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_92ot4r8VwzMCzBRreiG8ryjZuwyROzI88VVjL7S8YzY.css","http://drupal-git.ddev.site:8080/sites/default/files/css/css_LSDC0mQSUYUe-MIxUavBq49SD8SI93myoZ4iAI6BEZk.css","","","","/html[1]/body[1]/div[2]/div[5]/main[1]/div[4]/div[1]/div[1]/div[1]/div[1]/form[1]/div[1]/label[1]","<label for=""edit-user"" class=""form-item__label"">Name or email contains</label>","/html[1]/body[1]/div[4]/div[2]/main[1]/div[4]/div[1]/div[1]/div[1]/div[1]/form[1]/div[1]/label[1]","<label for=""edit-user"" class=""form-item__label"">Name or email contains</label>","","candidate/people-list__default__light__label.png"
"146","Admin Theme (dark + light) People List - Dropbutton Wrapper style regression vs Drupal 11 Gin","People List","dark + light","Dropbutton Wrapper",".dropbutton-wrapper.dropbutton-multiple, .dropbutton-wrapper","http://drupal-11.3.10.ddev.site/admin/people","http://drupal-12-git.ddev.site:8080/admin/people","light: width: -22.0% | dark: width: -22.0%","core/themes/default_admin/css/components/dropbutton.css | core/themes/default_admin/css/components/dropbutton.pcss.css | core/themes/default_admin/css/components/views-ui.css | core/themes/default_admin/css/components/views-ui.pcss.css","http://drupal-11.3.10.ddev.site/sites/default/files/css/css_I_wMP6a5VAjGwdRogbfaEU2S3u0Jcfsm9GUJBhnA6B8.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_So8IHg9BfQ3KAuA47RAJ8vJcQkfNAFn1DaLla-6Py6o.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_92ot4r8VwzMCzBRreiG8ryjZuwyROzI88VVjL7S8YzY.css","http://drupal-git.ddev.site:8080/sites/default/files/css/css_LSDC0mQSUYUe-MIxUavBq49SD8SI93myoZ4iAI6BEZk.css","","","","/html[1]/body[1]/div[2]/div[5]/main[1]/div[4]/div[1]/div[1]/div[1]/div[2]/div[1]/form[1]/div[2]/table[1]/tbody[1]/tr[1]/td[7]/div[1]","<div class=""dropbutton-wrapper dropbutton-multiple open"" data-drupal-ajax-container="""" data-once=""dropbutton ginDropbutton""> <div class=""dropbutton-widget""><ul class=""dropbutton dropbutton--extrasmall dropbutton--multiple dropbutton--gin""> <li class=""edit dropbutton__item dropbutton-action""><a href=""/user/2/edit?destination=/admin/people"" aria-label=""Edit editor1"" hreflang=""en"">Edit</a></li><li class=""dropbutton-toggle""><button type=""button"" class=""dropbutton__toggle""><span class=""visually-hidden"">List additional actions</span></button></li> <li class=""dropbutton__item dropbutton-action secondary-action""> <ul class=""dropbutton__items"" style=""position: absolute; overflow-y: auto; top: 100%; bottom: auto; max-height: 320.328px;""> <li class=""view dropbutton__item dropbutton-action secondary-a","/html[1]/body[1]/div[4]/div[2]/main[1]/div[4]/div[1]/div[1]/div[1]/div[2]/div[1]/form[1]/div[2]/table[1]/tbody[1]/tr[1]/td[7]/div[1]","<div class=""dropbutton-wrapper dropbutton-multiple open"" data-drupal-ajax-container="""" data-once=""dropbutton ginDropbutton""> <div class=""dropbutton-widget""><ul class=""dropbutton dropbutton--extrasmall dropbutton--multiple dropbutton--gin""> <li class=""edit dropbutton__item dropbutton-action""><a href=""/user/2/edit?destination=/admin/people"" aria-label=""Edit editor1"" hreflang=""en"">Edit</a></li><li class=""dropbutton-toggle""><button type=""button"" class=""dropbutton__toggle""><span class=""visually-hidden"">List additional actions</span></button></li> <li class=""dropbutton__item dropbutton-action secondary-action""> <ul class=""dropbutton__items"" style=""position: fixed; left: auto; right: 75px; top: 420.203px;""> <li class=""view dropbutton__item dropbutton-action secondary-action""><a href=""/user/2?dest","baseline/people-list__default__light__dropbutton-wrapper.png","candidate/people-list__default__light__dropbutton-wrapper.png"
"147","Admin Theme (dark + light) People List - Dropbutton Primary Action Link style regression vs Drupal 11 Gin","People List","dark + light","Dropbutton Primary Action Link",".dropbutton-wrapper .dropbutton__item.dropbutton-action > a","http://drupal-11.3.10.ddev.site/admin/people","http://drupal-12-git.ddev.site:8080/admin/people","light: paddingX: -13.6% | dark: paddingX: -13.6%","core/themes/default_admin/css/base/elements.css | core/themes/default_admin/css/base/elements.pcss.css | core/themes/default_admin/css/components/dropbutton.css | core/themes/default_admin/css/components/dropbutton.pcss.css | core/themes/default_admin/css/base/print.css | core/themes/default_admin/css/base/print.pcss.css","http://drupal-11.3.10.ddev.site/sites/default/files/css/css_I_wMP6a5VAjGwdRogbfaEU2S3u0Jcfsm9GUJBhnA6B8.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_So8IHg9BfQ3KAuA47RAJ8vJcQkfNAFn1DaLla-6Py6o.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_92ot4r8VwzMCzBRreiG8ryjZuwyROzI88VVjL7S8YzY.css","http://drupal-git.ddev.site:8080/sites/default/files/css/css_VXGYFfzgLhgAI_x_aaiEDS39VwTBW5zhmbThW43RvU0.css | http://drupal-git.ddev.site:8080/sites/default/files/css/css_LSDC0mQSUYUe-MIxUavBq49SD8SI93myoZ4iAI6BEZk.css","","","","/html[1]/body[1]/div[2]/div[5]/main[1]/div[4]/div[1]/div[1]/div[1]/div[2]/div[1]/form[1]/div[2]/table[1]/tbody[1]/tr[1]/td[7]/div[1]/div[1]/ul[1]/li[1]/a[1]","<a href=""/user/2/edit?destination=/admin/people"" aria-label=""Edit editor1"" hreflang=""en"">Edit</a>","/html[1]/body[1]/div[4]/div[2]/main[1]/div[4]/div[1]/div[1]/div[1]/div[2]/div[1]/form[1]/div[2]/table[1]/tbody[1]/tr[1]/td[7]/div[1]/div[1]/ul[1]/li[1]/a[1]","<a href=""/user/2/edit?destination=/admin/people"" aria-label=""Edit editor1"" hreflang=""en"">Edit</a>","baseline/people-list__default__light__dropbutton-primary-action.png","candidate/people-list__default__light__dropbutton-primary-action.png"
"148","Admin Theme (dark + light) People List - Dropbutton Toggle Button style regression vs Drupal 11 Gin","People List","dark + light","Dropbutton Toggle Button",".dropbutton-wrapper .dropbutton__toggle, .dropbutton-toggle button.dropbutton__toggle","http://drupal-11.3.10.ddev.site/admin/people","http://drupal-12-git.ddev.site:8080/admin/people","light: fontSize: -12.5% | dark: fontSize: -12.5%","core/themes/default_admin/css/components/dropbutton.css | core/themes/default_admin/css/components/dropbutton.pcss.css","http://drupal-11.3.10.ddev.site/sites/default/files/css/css_I_wMP6a5VAjGwdRogbfaEU2S3u0Jcfsm9GUJBhnA6B8.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_So8IHg9BfQ3KAuA47RAJ8vJcQkfNAFn1DaLla-6Py6o.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_92ot4r8VwzMCzBRreiG8ryjZuwyROzI88VVjL7S8YzY.css","http://drupal-git.ddev.site:8080/sites/default/files/css/css_VXGYFfzgLhgAI_x_aaiEDS39VwTBW5zhmbThW43RvU0.css | http://drupal-git.ddev.site:8080/sites/default/files/css/css_LSDC0mQSUYUe-MIxUavBq49SD8SI93myoZ4iAI6BEZk.css","","","","/html[1]/body[1]/div[2]/div[5]/main[1]/div[4]/div[1]/div[1]/div[1]/div[2]/div[1]/form[1]/div[2]/table[1]/tbody[1]/tr[1]/td[7]/div[1]/div[1]/ul[1]/li[2]/button[1]","<button type=""button"" class=""dropbutton__toggle""><span class=""visually-hidden"">List additional actions</span></button>","/html[1]/body[1]/div[4]/div[2]/main[1]/div[4]/div[1]/div[1]/div[1]/div[2]/div[1]/form[1]/div[2]/table[1]/tbody[1]/tr[1]/td[7]/div[1]/div[1]/ul[1]/li[2]/button[1]","<button type=""button"" class=""dropbutton__toggle""><span class=""visually-hidden"">List additional actions</span></button>","",""
"149","Admin Theme (dark + light) People List - Dropbutton Secondary Action Link style regression vs Drupal 11 Gin","People List","dark + light","Dropbutton Secondary Action Link",".dropbutton-wrapper .dropbutton__items .dropbutton__item a","http://drupal-11.3.10.ddev.site/admin/people","http://drupal-12-git.ddev.site:8080/admin/people","light: width: 25.3% | dark: width: 25.3%","core/themes/default_admin/css/base/elements.css | core/themes/default_admin/css/base/elements.pcss.css | core/themes/default_admin/css/base/print.css | core/themes/default_admin/css/base/print.pcss.css","http://drupal-11.3.10.ddev.site/sites/default/files/css/css_I_wMP6a5VAjGwdRogbfaEU2S3u0Jcfsm9GUJBhnA6B8.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_So8IHg9BfQ3KAuA47RAJ8vJcQkfNAFn1DaLla-6Py6o.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_92ot4r8VwzMCzBRreiG8ryjZuwyROzI88VVjL7S8YzY.css","http://drupal-git.ddev.site:8080/sites/default/files/css/css_VXGYFfzgLhgAI_x_aaiEDS39VwTBW5zhmbThW43RvU0.css | http://drupal-git.ddev.site:8080/sites/default/files/css/css_LSDC0mQSUYUe-MIxUavBq49SD8SI93myoZ4iAI6BEZk.css","","","","/html[1]/body[1]/div[2]/div[5]/main[1]/div[4]/div[1]/div[1]/div[1]/div[2]/div[1]/form[1]/div[2]/table[1]/tbody[1]/tr[1]/td[7]/div[1]/div[1]/ul[1]/li[3]/ul[1]/li[1]/a[1]","<a href=""/user/2?destination=/admin/people"" aria-label=""View editor1"" hreflang=""en"">View</a>","/html[1]/body[1]/div[4]/div[2]/main[1]/div[4]/div[1]/div[1]/div[1]/div[2]/div[1]/form[1]/div[2]/table[1]/tbody[1]/tr[1]/td[7]/div[1]/div[1]/ul[1]/li[3]/ul[1]/li[1]/a[1]","<a href=""/user/2?destination=/admin/people"" aria-label=""View editor1"" hreflang=""en"">View</a>","baseline/people-list__default__light__dropbutton-secondary-action.png","candidate/people-list__default__light__dropbutton-secondary-action.png"
"150","Admin Theme (dark + light) People List - Toolbar Structure Toggle Button style regression vs Drupal 11 Gin","People List","dark + light","Toolbar Structure Toggle Button","button.toolbar-link.toolbar-link--system-admin-structure","http://drupal-11.3.10.ddev.site/admin/people","http://drupal-12-git.ddev.site:8080/admin/people","light: fontSize: -100.0% | lineHeight: -100.0% | paddingY: -100.0% | paddingX: -100.0% | width: -100.0% | height: -100.0% | count: -1 (-100.0%) | dark: fontSize: -100.0% | lineHeight: -100.0% | paddingY: -100.0% | paddingX: -100.0% | width: -100.0% | height: -100.0% | count: -1 (-100.0%)","unknown","http://drupal-11.3.10.ddev.site/sites/default/files/css/css_I_wMP6a5VAjGwdRogbfaEU2S3u0Jcfsm9GUJBhnA6B8.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_So8IHg9BfQ3KAuA47RAJ8vJcQkfNAFn1DaLla-6Py6o.css","","","","","/html[1]/body[1]/aside[1]/nav[1]/div[4]/ul[1]/li[1]/button[1]","<button class=""toolbar-link toolbar-link--has-icon toolbar-link--system-admin-structure""> <span class=""toolbar-link__action"">Extend</span> <span class=""toolbar-link__label"">Structure</span> </button>","","","baseline/people-list__default__light__toolbar-structure-toggle.png",""
